latitude,longitude,crime_type,datetime,area
19.06772786492413,72.8760572600674,ASSAULT,2025-11-21 08:40:30,Mulund
19.05227735628759,72.86775414969806,VEHICLE,2025-03-22 16:31:30,Juhu
19.082689317306613,72.80886022591856,THEFT,2025-12-02 15:12:30,Worli
19.088513227852765,72.87233059234282,THEFT,2025-06-10 05:43:30,Malad
19.093996051775104,72.92032198268912,THEFT,2025-05-28 02:43:30,Vikhroli
19.060366651949064,72.89467278666545,OTHER,2025-05-15 06:35:30,Andheri
19.03882593162433,72.8697089703054,BURGLARY,2025-11-05 10:51:30,Kurla
19.05976341157643,72.91176267299132,DRUG,2025-10-08 06:23:30,Vikhroli
19.09103771151494,72.91238758840211,VANDALISM,2025-12-14 17:37:30,Bandra
19.07835148266156,72.87728808298864,ASSAULT,2026-01-18 11:41:30,Lower Parel
19.039236357310976,72.83963715935792,DRUG,2025-03-21 01:00:30,Dadar
19.048576471608122,72.91352859094984,THEFT,2025-11-15 22:38:30,Goregaon
19.05915074388214,72.82831640634659,DRUG,2025-12-20 23:47:30,Santa Cruz
19.10257147505259,72.83835834717317,VANDALISM,2025-06-20 16:54:30,Mulund
19.101165374922992,72.8527592354182,DRUG,2025-05-27 17:41:30,Bandra
19.09326358175067,72.90265790034535,BURGLARY,2025-10-21 01:32:30,Matunga
19.043044416313077,72.91151630460938,BURGLARY,2025-11-14 23:35:30,Worli
19.042513119792698,72.88642567758357,DOMESTIC,2025-11-28 20:43:30,Juhu
19.096767743191602,72.90841251911289,DOMESTIC,2025-04-23 01:33:30,Goregaon
19.112099537159995,72.87545269812861,ASSAULT,2025-10-20 13:31:30,Goregaon
19.036491467406126,72.87522471276603,THEFT,2025-02-14 13:51:30,Mulund
19.113876947370283,72.9078439540687,BURGLARY,2025-02-27 23:49:30,Bandra
19.064743027859365,72.86013247209263,DOMESTIC,2025-11-09 21:03:30,Bandra
19.055694490431243,72.84493970999111,ASSAULT,2025-09-30 08:09:30,Kurla
19.047087082878434,72.84606688255458,VANDALISM,2025-06-14 16:21:30,Andheri
19.106129854586584,72.84548087040207,BURGLARY,2025-08-24 18:53:30,Worli
19.139696268669297,72.81113364422765,THEFT,2025-02-14 05:28:30,Powai
19.034047864793294,72.87999577819916,THEFT,2025-08-01 01:25:30,Fort
19.091481959314926,72.8146572609781,THEFT,2025-11-05 13:35:30,Kurla
19.121305740542432,72.8267890542565,DRUG,2025-02-01 00:33:30,Malad
19.099818488579242,72.92333687005224,THEFT,2025-10-09 05:11:30,Goregaon
19.034868432822595,72.8951932967248,ASSAULT,2025-06-27 11:11:30,Colaba
19.032364604688443,72.8222529695065,VANDALISM,2025-06-19 18:03:30,Marine Lines
19.046397523661838,72.90802675298049,BURGLARY,2025-09-03 22:35:30,Vikhroli
19.125434874714255,72.82275434815992,DOMESTIC,2025-09-10 03:02:30,Worli
19.015884439414197,72.86699664188129,DRUG,2025-07-26 14:30:30,Kurla
19.150627719675903,72.8075676615186,THEFT,2025-06-18 19:38:30,Lower Parel
19.095337171613277,72.83583715578811,VEHICLE,2025-08-30 01:57:30,Borivali
19.12857563424929,72.91383039025779,DRUG,2025-03-31 12:57:30,Churchgate
19.021001670097455,72.83908164148745,THEFT,2025-02-23 23:39:30,Dadar
19.05204307756959,72.91939717777406,VANDALISM,2025-10-05 13:58:30,Juhu
19.099180777425197,72.89958233307802,ROBBERY,2025-08-29 16:12:30,Vile Parle
19.147854776118752,72.86581048438529,BURGLARY,2025-05-05 12:47:30,Worli
19.108604412955454,72.86923450182478,THEFT,2025-08-10 12:12:30,Fort
19.011313085963373,72.8851575882745,FRAUD,2025-12-04 17:54:30,Vikhroli
19.03669024932563,72.83826160582734,ASSAULT,2025-03-05 02:42:30,Fort
19.045019059270736,72.83434428196618,OTHER,2025-08-08 19:18:30,Marine Lines
19.00887225651496,72.8702354430009,OTHER,2025-02-05 19:50:30,Lower Parel
19.019697114348922,72.94691218106355,THEFT,2025-04-15 10:53:30,Malad
19.094245576131854,72.8413210192235,THEFT,2025-11-18 20:06:30,Churchgate
19.01779018672022,72.89412588365076,OTHER,2025-09-05 01:12:30,Mulund
19.134113680305553,72.9367900266005,DOMESTIC,2025-09-03 10:51:30,Santa Cruz
19.06892372079265,72.84450414738929,BURGLARY,2025-07-01 19:19:30,Vile Parle
19.05655267658737,72.9145684236191,DRUG,2025-09-16 21:26:30,Powai
19.03981886125468,72.85016856963117,BURGLARY,2025-05-15 15:44:30,Worli
19.05123174352055,72.88832809044182,ROBBERY,2025-04-23 22:40:30,Lower Parel
19.014698860150034,72.82691715290494,THEFT,2025-03-10 09:32:30,Vile Parle
19.104250761731986,72.91500477176588,ASSAULT,2025-12-17 20:41:30,Juhu
19.061846788917087,72.82807428407637,VANDALISM,2025-08-12 01:27:30,Malad
19.04334055321249,72.90637120090643,ASSAULT,2025-08-26 01:41:30,Matunga
19.05174418429875,72.83814894035608,VEHICLE,2025-10-25 14:23:30,Lower Parel
19.10682350370097,72.83082566856785,ASSAULT,2025-05-15 14:33:30,Juhu
19.067827672173976,72.94774527719275,THEFT,2025-02-23 08:22:30,Fort
19.088465863591985,72.91040212671905,THEFT,2025-12-19 17:41:30,Malad
19.037599295352873,72.94771013413028,BURGLARY,2025-03-03 07:28:30,Churchgate
19.04944845247653,72.93605182851665,ROBBERY,2025-08-09 00:37:30,Worli
19.008748603567195,72.81009417391466,ASSAULT,2025-04-24 14:30:30,Mulund
19.107674013129166,72.80371948228792,BURGLARY,2026-01-21 07:25:30,Mulund
19.037240191465365,72.90489231657988,ROBBERY,2025-10-06 13:02:30,Goregaon
19.14897311023576,72.84444014912282,VEHICLE,2025-03-12 04:37:30,Dadar
19.03363819098975,72.8227667217491,THEFT,2025-04-11 08:26:30,Worli
19.051037221931182,72.84237016879986,DRUG,2025-08-25 18:55:30,Powai
19.059637614026176,72.94916847941532,ASSAULT,2025-10-12 18:20:30,Worli
19.041019182415074,72.87858887002196,DRUG,2025-11-19 02:27:30,Powai
19.104085151519104,72.84962512962863,OTHER,2026-01-17 07:04:30,Powai
19.050406890395312,72.90670663077783,VEHICLE,2025-02-18 05:06:30,Borivali
19.148585954584576,72.93916155300691,THEFT,2025-05-09 20:36:30,Powai
19.138264768173507,72.82615432124673,VANDALISM,2025-03-08 11:39:30,Borivali
19.05106648956047,72.88959701041827,VANDALISM,2025-12-20 11:19:30,Vikhroli
19.00867482596682,72.83762878353141,DOMESTIC,2025-12-20 02:25:30,Vikhroli
19.039716146476014,72.87229781261607,BURGLARY,2025-08-13 20:40:30,Goregaon
19.016932074138268,72.91908158817046,THEFT,2025-06-06 11:43:30,Colaba
19.08760301018295,72.89966110628421,ASSAULT,2025-11-01 08:10:30,Fort
19.013217081933675,72.86795218915104,THEFT,2025-12-12 23:38:30,Worli
19.034049109015637,72.81818249733186,FRAUD,2026-01-19 16:57:30,Powai
19.017006772865354,72.90013340101355,DRUG,2025-07-26 21:08:30,Powai
19.043968787755652,72.91461584561439,VEHICLE,2025-03-05 18:46:30,Vile Parle
19.077049943021503,72.88852579426757,ASSAULT,2025-04-01 12:21:30,Churchgate
19.119364416747313,72.89313393239082,ROBBERY,2025-02-06 15:01:30,Andheri
19.147165896595773,72.9490402878735,ROBBERY,2025-04-27 17:34:30,Andheri
19.081878661927046,72.84096401492486,VANDALISM,2025-11-04 01:01:30,Lower Parel
19.102017682909533,72.839416168992,BURGLARY,2025-10-18 15:57:30,Marine Lines
19.044997010925346,72.91037522595853,ROBBERY,2025-07-22 16:33:30,Powai
19.047039660947185,72.8112641506862,THEFT,2025-10-15 05:22:30,Worli
19.131454382727746,72.93632482224345,THEFT,2025-08-23 13:06:30,Goregaon
19.086914079943263,72.82328407199253,THEFT,2025-09-01 00:31:30,Juhu
19.054937493176546,72.84359474199618,THEFT,2025-10-03 05:32:30,Marine Lines
19.028988514530976,72.83093482996536,VANDALISM,2025-03-05 11:30:30,Kurla
19.095170584750083,72.83660998595708,VANDALISM,2025-09-08 23:20:30,Powai
19.111942984115437,72.85694681070693,THEFT,2025-08-29 19:05:30,Churchgate
19.10127365667491,72.90374969563702,BURGLARY,2025-06-05 12:33:30,Borivali
19.049348723670413,72.91923406223073,VEHICLE,2025-12-07 07:46:30,Dadar
19.143546052060426,72.84769077346971,THEFT,2025-08-23 15:16:30,Malad
19.09333072535304,72.91443060043176,THEFT,2025-11-24 02:24:30,Marine Lines
19.07609292985009,72.93946776685728,THEFT,2025-02-12 07:14:30,Worli
19.053616643451548,72.92760406195242,BURGLARY,2025-09-02 08:27:30,Borivali
19.097673454606614,72.90624239344542,DOMESTIC,2025-03-16 15:00:30,Bandra
19.026312415759733,72.94794904401489,ROBBERY,2025-05-23 17:55:30,Andheri
19.0116556132105,72.9254461726513,BURGLARY,2025-03-04 12:48:30,Lower Parel
19.022207533132452,72.82224806497585,VEHICLE,2025-05-14 03:15:30,Churchgate
19.043561473135256,72.84307166502384,THEFT,2025-07-15 07:45:30,Churchgate
19.095310102259,72.8426152052806,FRAUD,2025-12-03 10:40:30,Lower Parel
19.149743651444183,72.82724243062074,BURGLARY,2025-09-28 06:09:30,Andheri
19.10400179175862,72.83924221879734,VEHICLE,2025-01-29 09:04:30,Dadar
19.068251970578697,72.87608582921418,ASSAULT,2025-10-24 12:35:30,Colaba
19.049185845353506,72.90100896672249,ASSAULT,2025-05-07 07:32:30,Fort
19.039572852666364,72.91060822333623,ASSAULT,2025-07-03 04:52:30,Fort
19.0494961529036,72.91161670393737,THEFT,2025-05-21 00:01:30,Fort
19.027602704248963,72.80375643719363,ASSAULT,2025-12-05 19:36:30,Santa Cruz
19.036519637818426,72.81529438451702,THEFT,2025-05-05 01:28:30,Powai
19.025559343681877,72.84761346872047,VEHICLE,2025-02-26 07:35:30,Malad
19.14820750013619,72.89715253928888,DOMESTIC,2025-02-21 08:36:30,Borivali
19.043221595367637,72.81321030435818,VANDALISM,2025-11-20 01:54:30,Bandra
19.052337361580864,72.90755858675647,ASSAULT,2025-12-23 14:06:30,Bandra
19.011604491227654,72.85693102816445,THEFT,2025-03-22 16:36:30,Goregaon
19.090312220243018,72.93568931622536,BURGLARY,2025-02-06 20:57:30,Churchgate
19.09427417647275,72.84014627267538,ROBBERY,2025-05-21 01:23:30,Bandra
19.06320972502901,72.91513812879663,DOMESTIC,2025-12-21 08:46:30,Lower Parel
19.002119471062585,72.86610299294861,FRAUD,2025-07-14 14:42:30,Andheri
19.099219817774276,72.9197729717527,THEFT,2025-06-08 23:51:30,Colaba
19.03974506436914,72.9327517410366,THEFT,2025-07-07 00:46:30,Fort
19.085913306009388,72.89353837037508,BURGLARY,2025-06-10 04:13:30,Fort
19.07485505730519,72.83154736591766,ASSAULT,2025-09-30 19:37:30,Goregaon
19.141233956983175,72.89826288332821,ASSAULT,2025-03-19 13:11:30,Fort
19.069805767350132,72.82994471328183,BURGLARY,2025-07-28 22:38:30,Powai
19.140890331125547,72.82148450384432,FRAUD,2025-06-07 00:19:30,Worli
19.108234765711593,72.86717670046147,ROBBERY,2025-12-22 09:35:30,Matunga
19.041620541414254,72.84674285015384,THEFT,2025-11-19 16:00:30,Worli
19.097989260038847,72.84278314837442,THEFT,2025-06-19 00:04:30,Marine Lines
19.040707371567713,72.8331080575564,VEHICLE,2025-12-14 19:54:30,Borivali
19.112303367781966,72.80742695646234,FRAUD,2025-12-16 11:49:30,Goregaon
19.122640278900892,72.86275349402598,DRUG,2026-01-23 20:18:30,Churchgate
19.050603520316603,72.92413985249793,THEFT,2025-04-12 20:35:30,Santa Cruz
19.128519910202755,72.84607255016813,VANDALISM,2025-10-20 18:58:30,Bandra
19.087368870668346,72.89947251249514,VANDALISM,2025-07-11 08:51:30,Matunga
19.099614134474926,72.83825899579101,ASSAULT,2026-01-20 18:44:30,Vikhroli
19.06993444662583,72.87754519163312,THEFT,2025-03-06 10:13:30,Goregaon
19.123885131815364,72.88317884125902,VANDALISM,2025-10-15 02:42:30,Lower Parel
19.11538010566633,72.89043963409681,VEHICLE,2026-01-21 03:20:30,Borivali
19.14116303252638,72.8336801605958,THEFT,2025-05-11 11:56:30,Fort
19.123252297501423,72.84180127366109,FRAUD,2025-08-20 03:05:30,Santa Cruz
19.115685239563916,72.8145614031465,DRUG,2025-07-17 23:03:30,Fort
19.054410094867873,72.92103709444488,THEFT,2025-11-15 06:28:30,Malad
19.12133737688527,72.8604659184485,ASSAULT,2025-01-30 19:23:30,Borivali
19.093978772004014,72.84902731329748,BURGLARY,2025-11-12 10:40:30,Matunga
19.081353345568406,72.86182857418999,ASSAULT,2025-10-29 11:02:30,Fort
19.128017750280463,72.92749123125321,DOMESTIC,2025-02-13 22:56:30,Colaba
19.137252081536452,72.89338611653874,THEFT,2025-03-02 09:48:30,Marine Lines
19.01693988571886,72.91946426101721,ROBBERY,2025-10-07 06:39:30,Borivali
19.083756855802996,72.85618383817653,ASSAULT,2025-09-25 11:13:30,Worli
19.063912774846564,72.90641224214428,ROBBERY,2025-04-02 22:51:30,Goregaon
19.11737975978042,72.85350994336616,DOMESTIC,2025-10-10 18:29:30,Vile Parle
19.09753672808354,72.8464612379088,DOMESTIC,2025-11-25 14:22:30,Marine Lines
19.09366285643121,72.83605079711695,DRUG,2025-02-20 03:17:30,Vikhroli
19.041461369881066,72.9080598081621,DRUG,2025-09-10 21:43:30,Lower Parel
19.051490765138684,72.91580094280758,THEFT,2025-05-07 12:42:30,Matunga
19.114446514547044,72.88364926833547,THEFT,2026-01-25 15:43:30,Churchgate
19.017801756960232,72.93011966448928,THEFT,2025-12-24 13:25:30,Matunga
19.02621771463966,72.87953908458144,OTHER,2025-05-24 23:58:30,Matunga
19.082032590016794,72.81024843994021,ROBBERY,2025-04-15 13:51:30,Marine Lines
19.021408435164748,72.9281118351193,THEFT,2025-08-03 10:07:30,Powai
19.010251187543144,72.87020962556237,THEFT,2025-05-28 08:58:30,Fort
19.121384301850902,72.85450057950091,VANDALISM,2025-04-04 01:59:30,Bandra
19.09002446237328,72.83421766639104,THEFT,2025-06-11 04:07:30,Santa Cruz
19.014473319413842,72.84122450565879,ROBBERY,2026-01-05 19:19:30,Bandra
19.001327621428587,72.89850089541807,VEHICLE,2025-02-19 14:41:30,Matunga
19.049747908716537,72.91683026788833,DOMESTIC,2025-09-17 17:15:30,Fort
19.11934176859024,72.90496782466828,BURGLARY,2025-05-25 03:16:30,Churchgate
19.12147557674491,72.82571193235837,THEFT,2025-05-10 04:49:30,Bandra
19.06196278115032,72.92410543166555,THEFT,2026-01-21 04:16:30,Churchgate
19.027456016953384,72.846474059378,THEFT,2025-08-11 17:07:30,Marine Lines
19.024873862599076,72.85582312951392,FRAUD,2026-01-21 16:46:30,Juhu
19.10032622475172,72.92174978406678,THEFT,2025-08-24 23:11:30,Vikhroli
19.054385567977107,72.92067249903376,BURGLARY,2025-02-22 21:33:30,Lower Parel
19.045638011879863,72.85283071022201,OTHER,2025-02-17 17:00:30,Matunga
19.008628013545373,72.93223352044976,ROBBERY,2025-10-04 22:07:30,Bandra
19.010843913226672,72.88511177480915,DRUG,2025-09-10 02:18:30,Andheri
19.030241415345525,72.92673017707601,ASSAULT,2025-06-30 15:06:30,Kurla
19.051737288784707,72.90806440766487,ASSAULT,2025-06-13 13:46:30,Juhu
19.14989383226793,72.90745069569192,DRUG,2025-12-16 13:09:30,Santa Cruz
19.04623810509981,72.83683189027357,BURGLARY,2025-11-24 19:31:30,Kurla
19.091163675109446,72.92999098278482,ROBBERY,2025-07-07 05:09:30,Worli
19.0523279608638,72.83186952787734,ROBBERY,2025-08-20 11:21:30,Marine Lines
19.10716298114081,72.85669886281687,BURGLARY,2025-10-30 05:09:30,Malad
19.06230493434064,72.87270247337463,DRUG,2025-07-23 06:48:30,Churchgate
19.0374686795634,72.91441260974449,DRUG,2026-01-21 15:19:30,Mulund
19.061242413255254,72.84013887410542,FRAUD,2025-08-11 09:39:30,Matunga
19.041237553838346,72.95260044199753,THEFT,2025-05-10 01:30:30,Juhu
19.14626286957506,72.88378290130834,ASSAULT,2025-09-16 16:08:30,Churchgate
19.136902860656654,72.88393953841978,VEHICLE,2025-04-30 07:51:30,Vile Parle
19.10845533021723,72.85264327239683,VANDALISM,2025-08-16 12:31:30,Santa Cruz
19.05965500313393,72.92039217478609,VANDALISM,2025-09-24 01:17:30,Matunga
19.11692547447518,72.914266423285,ASSAULT,2025-04-04 03:02:30,Fort
19.098310270831362,72.91179027056786,OTHER,2025-11-12 03:40:30,Worli
19.12835656387679,72.86924686231978,VEHICLE,2026-01-24 07:22:30,Fort
19.009964341126757,72.93598989206558,ASSAULT,2025-07-11 20:16:30,Churchgate
19.044474055772596,72.84293455897244,FRAUD,2025-04-09 21:05:30,Juhu
19.0767673333616,72.95095558500824,ASSAULT,2025-05-22 16:57:30,Dadar
19.116027334672665,72.84294308006417,DRUG,2026-01-08 09:45:30,Marine Lines
19.078278833920734,72.91889789296896,OTHER,2025-06-09 12:32:30,Worli
19.10804781117406,72.84056025724132,VANDALISM,2025-10-30 08:37:30,Fort
19.094356389720975,72.86734818089859,VEHICLE,2025-05-30 12:07:30,Juhu
19.10866193800119,72.90759551861699,THEFT,2025-05-24 17:22:30,Bandra
19.10466588050808,72.93517895793855,VEHICLE,2025-12-07 23:58:30,Fort
19.054491336931157,72.84190959748406,THEFT,2025-07-22 17:46:30,Matunga
19.146341659576144,72.90979369217972,ROBBERY,2025-11-12 18:00:30,Kurla
19.020030924209465,72.89157402187647,BURGLARY,2025-04-19 11:14:30,Vile Parle
19.045329098946613,72.84029679372819,VANDALISM,2025-11-18 07:12:30,Marine Lines
19.03673141532134,72.86100121260064,ASSAULT,2025-10-30 19:15:30,Juhu
19.05463135373917,72.84762864823526,DRUG,2025-02-07 16:27:30,Powai
19.103476334485972,72.81054992859511,THEFT,2025-04-16 14:35:30,Matunga
19.035935275797424,72.92949949635332,THEFT,2026-01-21 05:20:30,Juhu
19.07175481503368,72.94666756796566,DRUG,2025-04-13 18:40:30,Lower Parel
19.04400088529657,72.85037925167502,THEFT,2025-08-18 13:29:30,Juhu
19.13119499630032,72.87765248454244,VANDALISM,2026-01-24 20:25:30,Goregaon
19.14609921670302,72.84298983993719,BURGLARY,2025-06-28 14:24:30,Fort
19.113540774420766,72.85029334756639,THEFT,2026-01-19 09:24:30,Fort
19.109143842895456,72.91591314451793,BURGLARY,2025-06-21 11:48:30,Dadar
19.097639359091165,72.83367193128628,THEFT,2025-04-26 13:02:30,Santa Cruz
19.055188644424657,72.84481571452642,FRAUD,2025-02-04 13:26:30,Andheri
19.13206920356298,72.87797305633109,BURGLARY,2025-06-26 04:12:30,Andheri
19.050617615950117,72.91530299143147,FRAUD,2025-12-16 05:14:30,Borivali
19.097319515586094,72.83692225265685,VANDALISM,2025-11-19 06:44:30,Vikhroli
19.047549947249657,72.84681588862114,ASSAULT,2026-01-18 13:35:30,Powai
19.066333006890073,72.90963121149483,THEFT,2025-06-29 04:49:30,Worli
19.098780214047142,72.91962245253268,ASSAULT,2025-08-08 03:59:30,Goregaon
19.084380622129846,72.90762918056039,VANDALISM,2025-06-14 18:15:30,Powai
19.09690622008142,72.85339981715428,BURGLARY,2025-06-04 13:04:30,Bandra
19.120120184259843,72.87688955791457,BURGLARY,2025-12-16 13:34:30,Vikhroli
19.029433326280543,72.93653568733072,BURGLARY,2025-04-08 04:41:30,Malad
19.038364794695898,72.8351826882805,ASSAULT,2025-04-30 23:28:30,Bandra
19.12225367337471,72.86090877113915,DRUG,2025-03-29 12:44:30,Mulund
19.02379702737111,72.8222476982137,FRAUD,2026-01-15 13:37:30,Matunga
19.107805125725715,72.92254051331889,THEFT,2025-06-28 11:49:30,Goregaon
19.035978133163244,72.93236044807917,THEFT,2025-11-21 18:40:30,Juhu
19.0590258432486,72.91474236660842,VEHICLE,2025-08-19 05:05:30,Marine Lines
19.100279046832252,72.8560294695728,ASSAULT,2025-05-28 23:25:30,Juhu
19.111455745462678,72.84624631390098,VANDALISM,2025-06-04 22:43:30,Churchgate
19.041522211500112,72.83727479846928,FRAUD,2025-06-22 02:05:30,Malad
19.04501194760989,72.89963270295932,THEFT,2025-10-25 15:14:30,Lower Parel
19.006273548807275,72.88896056286282,FRAUD,2025-08-28 21:56:30,Vile Parle
19.03454038224855,72.94271826578748,DRUG,2025-06-07 18:27:30,Powai
19.106875874746546,72.832873618302,FRAUD,2025-05-31 23:24:30,Malad
19.097952395084597,72.91421345424652,THEFT,2025-12-12 22:46:30,Mulund
19.12652951333399,72.88854727784451,THEFT,2025-08-05 23:23:30,Andheri
19.100559158892565,72.8443556198278,THEFT,2026-01-11 03:59:30,Vile Parle
19.052981653037207,72.83795813251405,BURGLARY,2025-08-23 11:35:30,Kurla
19.059999031464102,72.83920290527452,BURGLARY,2025-07-13 07:24:30,Andheri
19.04216175815006,72.86270444539795,VEHICLE,2026-01-04 22:57:30,Worli
19.06254392044159,72.85264349215572,ASSAULT,2026-01-01 14:36:30,Worli
19.055289642804638,72.92349806794213,OTHER,2025-05-06 07:10:30,Kurla
19.048470317609226,72.9187992630941,VEHICLE,2025-02-26 06:34:30,Malad
19.009207126225046,72.8830205861887,VEHICLE,2025-11-03 16:32:30,Mulund
19.147286680292595,72.94756556658265,THEFT,2025-12-19 07:25:30,Marine Lines
19.05981075856826,72.84543180575542,DOMESTIC,2025-02-11 11:07:30,Santa Cruz
19.05954318629947,72.81861376694194,OTHER,2025-06-15 11:06:30,Fort
19.094224417172786,72.9012018116507,FRAUD,2025-04-04 19:37:30,Vile Parle
19.137261516090287,72.91989359711086,ROBBERY,2025-09-24 19:52:30,Kurla
19.0565439599662,72.83662273997032,THEFT,2026-01-07 08:54:30,Malad
19.100288137545498,72.84224048652143,BURGLARY,2025-04-10 02:58:30,Bandra
19.06620172224747,72.83162594134134,DRUG,2025-05-03 12:03:30,Dadar
19.03188309661499,72.8509529553052,DOMESTIC,2026-01-17 00:10:30,Goregaon
19.06660511800766,72.83655899710249,DOMESTIC,2025-07-14 16:52:30,Vile Parle
19.073510335478453,72.81944538940941,ASSAULT,2025-05-11 00:21:30,Lower Parel
19.095330971661998,72.91712718535197,ASSAULT,2025-09-20 11:40:30,Santa Cruz
19.073459936778995,72.86511060056131,THEFT,2025-07-11 00:43:30,Vile Parle
19.114259062222427,72.90354902149905,BURGLARY,2025-07-17 22:01:30,Mulund
19.026825303282898,72.93027674779657,ROBBERY,2025-12-17 00:36:30,Churchgate
19.105710581960512,72.89842098537744,BURGLARY,2025-05-08 23:36:30,Lower Parel
19.05646178418382,72.84469856712019,ASSAULT,2025-04-02 23:45:30,Malad
19.101951224943303,72.80974466336116,FRAUD,2026-01-13 14:40:30,Powai
19.147004984922845,72.92128513290368,THEFT,2025-08-24 00:31:30,Mulund
19.097189856388532,72.86474668470916,VANDALISM,2025-07-23 01:12:30,Andheri
19.140961647959923,72.93330072023215,DOMESTIC,2025-04-29 12:37:30,Powai
19.071622462904884,72.83253946696927,BURGLARY,2025-03-13 20:09:30,Mulund
19.11330082628765,72.9268887431818,BURGLARY,2025-04-25 08:25:30,Andheri
19.12624351625782,72.92908017625277,THEFT,2026-01-04 19:18:30,Kurla
19.044864469961094,72.84699121222987,BURGLARY,2025-10-23 17:41:30,Fort
19.052843025335118,72.89592609667072,ASSAULT,2025-09-03 01:12:30,Lower Parel
19.057521594166133,72.88273316503304,ROBBERY,2026-01-19 12:35:30,Dadar
19.091718257408594,72.84464183131654,THEFT,2025-11-02 10:39:30,Lower Parel
19.035224887062636,72.91370267002374,DRUG,2025-08-06 08:32:30,Powai
19.049790891541754,72.90100004465214,VEHICLE,2026-01-27 01:34:30,Fort
19.024052620371087,72.93214460697132,ASSAULT,2025-02-21 01:44:30,Malad
19.103256273284774,72.91400292784199,THEFT,2025-07-23 03:24:30,Kurla
19.046401881556815,72.8728623013062,THEFT,2025-02-05 11:53:30,Andheri
19.08438680256115,72.86329644249547,VANDALISM,2026-01-07 05:38:30,Mulund
19.09606954639891,72.87020778958309,THEFT,2025-12-31 21:57:30,Marine Lines
19.065878679340365,72.8322813231503,VANDALISM,2026-01-23 14:27:30,Andheri
19.111744326571745,72.85304138663614,BURGLARY,2025-07-06 09:38:30,Bandra
19.003753757599885,72.90079913321304,THEFT,2025-08-02 11:38:30,Malad
19.104391898183877,72.82176539206561,THEFT,2025-06-13 18:52:30,Goregaon
19.095264508239026,72.82783117476193,FRAUD,2025-05-11 23:33:30,Juhu
19.032806727407447,72.81846463253206,BURGLARY,2025-11-22 04:44:30,Mulund
19.010874476504473,72.90658592001164,THEFT,2025-04-29 13:08:30,Mulund
19.088588980879663,72.81506499080285,ASSAULT,2025-07-07 05:45:30,Fort
19.043400104081176,72.87183031029045,BURGLARY,2025-12-18 20:46:30,Marine Lines
19.03061732256367,72.95031783257394,THEFT,2025-10-22 16:58:30,Vikhroli
19.060213288551306,72.91905809459739,ASSAULT,2026-01-27 10:56:30,Lower Parel
19.104402549647137,72.85041436674052,ASSAULT,2025-04-15 09:06:30,Goregaon
19.088145287994738,72.91218336765554,BURGLARY,2025-02-22 07:51:30,Lower Parel
19.008794914719676,72.93166217085276,ASSAULT,2025-08-13 03:51:30,Powai
19.05293990623021,72.9238608939801,BURGLARY,2025-05-29 08:47:30,Santa Cruz
19.03257927326609,72.87791622105469,THEFT,2025-10-26 18:07:30,Churchgate
19.09734868634758,72.92436942872752,THEFT,2025-08-12 21:58:30,Fort
19.027461786564185,72.9246099356457,DRUG,2025-08-10 23:00:30,Kurla
19.11046911977571,72.83932013386058,DOMESTIC,2025-05-09 04:12:30,Dadar
19.112275728941878,72.91521163738287,BURGLARY,2025-02-19 06:08:30,Goregaon
19.01652694205092,72.81881214881544,DOMESTIC,2025-10-27 09:30:30,Vile Parle
19.109145875455255,72.83612562333968,THEFT,2025-11-02 23:05:30,Santa Cruz
19.085237654145036,72.81367137642175,FRAUD,2025-05-09 23:32:30,Borivali
19.025686721707025,72.91575207733145,DOMESTIC,2025-01-29 13:37:30,Juhu
19.10531160064546,72.92651874886944,THEFT,2025-09-05 20:38:30,Churchgate
19.138151066399974,72.84249276336291,OTHER,2025-04-11 06:59:30,Worli
19.118850372481674,72.85156693156185,ASSAULT,2025-05-24 19:36:30,Dadar
19.08495859611886,72.83654706800738,ROBBERY,2025-12-17 17:55:30,Juhu
19.09195669248022,72.9171481721278,ROBBERY,2025-10-10 15:10:30,Powai
19.056102085836066,72.84037163071329,DOMESTIC,2025-03-15 22:12:30,Andheri
19.1452797311522,72.88481096090018,VANDALISM,2025-11-03 14:55:30,Borivali
19.052954861790006,72.91092014827571,ASSAULT,2025-06-21 03:59:30,Colaba
19.043406666401893,72.91196600772527,BURGLARY,2025-07-23 19:09:30,Andheri
19.055387481889202,72.81266080301909,ROBBERY,2025-06-01 11:39:30,Andheri
19.131146242208033,72.83758521113853,VEHICLE,2025-04-26 04:53:30,Marine Lines
19.036450488540314,72.81737855040747,DOMESTIC,2025-02-27 23:22:30,Santa Cruz
19.118537584211435,72.94099812139478,VANDALISM,2025-12-01 12:48:30,Worli
19.12545435266256,72.85517050317674,ASSAULT,2025-02-13 02:34:30,Malad
19.10232985529301,72.91929987711234,THEFT,2025-11-05 19:09:30,Churchgate
19.05711959549877,72.90504481524691,THEFT,2025-04-18 02:49:30,Andheri
19.059512905817034,72.831882195455,BURGLARY,2025-07-13 19:44:30,Powai
19.016855090581895,72.90681085002966,THEFT,2025-05-13 01:31:30,Marine Lines
19.053865364119837,72.91246748135437,THEFT,2025-06-17 08:30:30,Powai
19.117691679120547,72.92890095785091,ASSAULT,2025-10-12 08:13:30,Andheri
19.00463090666338,72.85499037041643,VANDALISM,2025-11-10 06:09:30,Matunga
19.020286936776753,72.80545714846629,THEFT,2025-05-14 06:32:30,Mulund
