latitude,longitude,crime_type,datetime,area,year,month,day,hour,day_of_week,is_weekend,lat_zone,lng_zone,zone_id
37.80190304687015,-122.34904805547454,FRAUD,2025-05-04 21:04:31,Zone_18,2025,5,4,21,6,True,37.800000000000004,-122.35000000000001,37.800000000000004_-122.35000000000001
37.758945069554365,-122.44760426863512,THEFT,2025-03-14 17:40:31,Zone_14,2025,3,14,17,4,False,37.76,-122.45,37.76_-122.45
37.82423608550548,-122.48139821582735,THEFT,2025-08-02 15:31:31,Zone_02,2025,8,2,15,5,True,37.82,-122.48,37.82_-122.48
37.75111639104088,-122.462472384356,BURGLARY,2025-09-08 06:44:31,Zone_03,2025,9,8,6,0,False,37.75,-122.46000000000001,37.75_-122.46000000000001
37.81607963987584,-122.38680558836398,ASSAULT,2025-11-04 02:34:31,Zone_14,2025,11,4,2,1,False,37.82,-122.39,37.82_-122.39
37.74845172277916,-122.45773408310424,ASSAULT,2026-01-08 21:02:31,Zone_19,2026,1,8,21,3,False,37.75,-122.46000000000001,37.75_-122.46000000000001
37.75950024129723,-122.42671918876812,THEFT,2025-02-14 12:18:31,Zone_03,2025,2,14,12,4,False,37.76,-122.43,37.76_-122.43
37.759413905343,-122.4617362478605,ASSAULT,2025-03-09 06:49:31,Zone_18,2025,3,9,6,6,True,37.76,-122.46000000000001,37.76_-122.46000000000001
37.800039158969255,-122.38680178139,BURGLARY,2025-07-27 01:51:31,Zone_03,2025,7,27,1,6,True,37.800000000000004,-122.39,37.800000000000004_-122.39
37.807535921017504,-122.42657914173162,THEFT,2025-09-28 09:04:31,Zone_14,2025,9,28,9,6,True,37.81,-122.43,37.81_-122.43
37.80230617069461,-122.47172570627176,ASSAULT,2025-06-13 01:34:31,Zone_13,2025,6,13,1,4,False,37.800000000000004,-122.47,37.800000000000004_-122.47
37.784719387851794,-122.466865563782,ASSAULT,2025-03-15 18:31:31,Zone_05,2025,3,15,18,5,True,37.78,-122.47,37.78_-122.47
37.80035293388268,-122.46831617374028,THEFT,2025-04-03 16:29:31,Zone_13,2025,4,3,16,3,False,37.800000000000004,-122.47,37.800000000000004_-122.47
37.823266080416,-122.40878971265356,THEFT,2025-03-12 10:45:31,Zone_10,2025,3,12,10,2,False,37.82,-122.41,37.82_-122.41
37.785042658522485,-122.44230841476856,ROBBERY,2025-09-10 06:09:31,Zone_09,2025,9,10,6,2,False,37.79,-122.44,37.79_-122.44
37.766051160289926,-122.4668231409666,ROBBERY,2025-08-03 04:01:31,Zone_15,2025,8,3,4,6,True,37.77,-122.47,37.77_-122.47
37.75842883170795,-122.34656892789889,THEFT,2025-10-28 01:19:31,Zone_11,2025,10,28,1,1,False,37.76,-122.35000000000001,37.76_-122.35000000000001
37.823940153458224,-122.36252198830216,FRAUD,2025-07-25 02:39:31,Zone_06,2025,7,25,2,4,False,37.82,-122.36,37.82_-122.36
37.74101861758016,-122.36523053884032,THEFT,2025-02-04 08:47:31,Zone_01,2025,2,4,8,1,False,37.74,-122.37,37.74_-122.37
37.823991747479454,-122.47101106217391,ASSAULT,2026-01-02 04:06:31,Zone_16,2026,1,2,4,4,False,37.82,-122.47,37.82_-122.47
37.79853041366129,-122.36644953911122,ROBBERY,2025-05-13 02:08:31,Zone_20,2025,5,13,2,1,False,37.800000000000004,-122.37,37.800000000000004_-122.37
37.72695714646877,-122.34786087286491,VANDALISM,2025-12-21 04:26:31,Zone_13,2025,12,21,4,6,True,37.730000000000004,-122.35000000000001,37.730000000000004_-122.35000000000001
37.77133703201821,-122.41698131236964,THEFT,2025-08-04 21:54:31,Zone_17,2025,8,4,21,0,False,37.77,-122.42,37.77_-122.42
37.74411293272019,-122.39433709229966,VANDALISM,2026-01-06 01:18:31,Zone_13,2026,1,6,1,1,False,37.74,-122.39,37.74_-122.39
37.79975672142271,-122.38242449046749,ASSAULT,2025-11-03 09:55:31,Zone_19,2025,11,3,9,0,False,37.800000000000004,-122.38,37.800000000000004_-122.38
37.80359900833849,-122.44426049378312,BURGLARY,2025-02-03 01:13:31,Zone_05,2025,2,3,1,0,False,37.800000000000004,-122.44,37.800000000000004_-122.44
37.81215963316158,-122.45413765370486,THEFT,2025-11-19 01:34:31,Zone_11,2025,11,19,1,2,False,37.81,-122.45,37.81_-122.45
37.74661553334911,-122.3467625350263,OTHER,2025-09-01 20:58:31,Zone_20,2025,9,1,20,0,False,37.75,-122.35000000000001,37.75_-122.35000000000001
37.73861031880744,-122.41362860350058,FRAUD,2025-12-28 16:03:31,Zone_02,2025,12,28,16,6,True,37.74,-122.41,37.74_-122.41
37.81246533876746,-122.47811552829458,THEFT,2025-09-22 22:47:31,Zone_15,2025,9,22,22,0,False,37.81,-122.48,37.81_-122.48
37.76541260733369,-122.36352192247308,ASSAULT,2025-08-17 21:58:31,Zone_10,2025,8,17,21,6,True,37.77,-122.36,37.77_-122.36
37.74171025498052,-122.44258304212916,VEHICLE,2025-12-08 16:24:31,Zone_07,2025,12,8,16,0,False,37.74,-122.44,37.74_-122.44
37.74397922654759,-122.37332303446962,THEFT,2025-06-08 20:11:31,Zone_07,2025,6,8,20,6,True,37.74,-122.37,37.74_-122.37
37.796276022473656,-122.4655747094664,ASSAULT,2025-06-17 21:35:31,Zone_01,2025,6,17,21,1,False,37.800000000000004,-122.47,37.800000000000004_-122.47
37.779270141964496,-122.42365207980072,BURGLARY,2025-11-22 15:03:31,Zone_13,2025,11,22,15,5,True,37.78,-122.42,37.78_-122.42
37.75562936432423,-122.41435963977118,FRAUD,2025-11-25 04:14:31,Zone_02,2025,11,25,4,1,False,37.76,-122.41,37.76_-122.41
37.76473103678636,-122.34704074195658,VANDALISM,2025-10-03 14:13:31,Zone_08,2025,10,3,14,4,False,37.76,-122.35000000000001,37.76_-122.35000000000001
37.78288327412669,-122.41634804946926,THEFT,2025-05-01 06:50:31,Zone_09,2025,5,1,6,3,False,37.78,-122.42,37.78_-122.42
37.77904344766099,-122.49163011426602,FRAUD,2025-06-12 11:51:31,Zone_14,2025,6,12,11,3,False,37.78,-122.49000000000001,37.78_-122.49000000000001
37.758641470868646,-122.3960123971277,THEFT,2025-06-13 22:01:31,Zone_08,2025,6,13,22,4,False,37.76,-122.4,37.76_-122.4
37.815100259947,-122.35158840050818,THEFT,2025-03-31 20:37:31,Zone_17,2025,3,31,20,0,False,37.82,-122.35000000000001,37.82_-122.35000000000001
37.75503983774172,-122.47051074584884,DRUG,2025-06-04 04:23:31,Zone_13,2025,6,4,4,2,False,37.76,-122.47,37.76_-122.47
37.81331944712284,-122.49179168856118,ASSAULT,2025-10-31 17:16:31,Zone_13,2025,10,31,17,4,False,37.81,-122.49000000000001,37.81_-122.49000000000001
37.79613626634429,-122.42171922783116,FRAUD,2025-03-19 19:34:31,Zone_10,2025,3,19,19,2,False,37.800000000000004,-122.42,37.800000000000004_-122.42
37.79286409549997,-122.34769487166714,BURGLARY,2025-02-23 14:14:31,Zone_04,2025,2,23,14,6,True,37.79,-122.35000000000001,37.79_-122.35000000000001
37.8217968130322,-122.40055375576962,BURGLARY,2025-05-12 12:05:31,Zone_01,2025,5,12,12,0,False,37.82,-122.4,37.82_-122.4
37.81387970805924,-122.41585105069056,BURGLARY,2025-11-21 17:54:31,Zone_13,2025,11,21,17,4,False,37.81,-122.42,37.81_-122.42
37.76514307256478,-122.4662024191886,THEFT,2025-02-16 23:06:31,Zone_05,2025,2,16,23,6,True,37.77,-122.47,37.77_-122.47
37.818934837767024,-122.47330912938853,THEFT,2025-06-22 12:10:31,Zone_07,2025,6,22,12,6,True,37.82,-122.47,37.82_-122.47
37.79209878714023,-122.34879077540212,THEFT,2025-05-23 10:11:31,Zone_02,2025,5,23,10,4,False,37.79,-122.35000000000001,37.79_-122.35000000000001
37.76360767686016,-122.3585307248398,THEFT,2025-10-26 06:48:31,Zone_04,2025,10,26,6,6,True,37.76,-122.36,37.76_-122.36
37.72503198689844,-122.4482084438507,BURGLARY,2025-03-16 16:17:31,Zone_09,2025,3,16,16,6,True,37.730000000000004,-122.45,37.730000000000004_-122.45
37.77010082879871,-122.41653624044903,DRUG,2025-05-25 19:33:31,Zone_11,2025,5,25,19,6,True,37.77,-122.42,37.77_-122.42
37.79861249658975,-122.4097395611734,ASSAULT,2025-01-30 12:12:31,Zone_20,2025,1,30,12,3,False,37.800000000000004,-122.41,37.800000000000004_-122.41
37.75834794842988,-122.38778684300186,VANDALISM,2025-02-11 17:00:31,Zone_15,2025,2,11,17,1,False,37.76,-122.39,37.76_-122.39
37.75005672433851,-122.37261637565804,ROBBERY,2025-02-18 07:51:31,Zone_05,2025,2,18,7,1,False,37.75,-122.37,37.75_-122.37
37.78369337330343,-122.36804648184224,ASSAULT,2025-07-08 20:19:31,Zone_10,2025,7,8,20,1,False,37.78,-122.37,37.78_-122.37
37.729183732118905,-122.3930313554558,BURGLARY,2025-04-08 07:52:31,Zone_08,2025,4,8,7,1,False,37.730000000000004,-122.39,37.730000000000004_-122.39
37.74993345637347,-122.47725168922872,THEFT,2025-11-19 07:26:31,Zone_10,2025,11,19,7,2,False,37.75,-122.48,37.75_-122.48
37.72831954499212,-122.37157506511788,THEFT,2025-06-29 09:01:31,Zone_15,2025,6,29,9,6,True,37.730000000000004,-122.37,37.730000000000004_-122.37
37.81387137201244,-122.4287958062656,THEFT,2025-07-06 00:32:31,Zone_09,2025,7,6,0,6,True,37.81,-122.43,37.81_-122.43
37.7323056484497,-122.4221364636316,THEFT,2026-01-14 07:27:31,Zone_10,2026,1,14,7,2,False,37.730000000000004,-122.42,37.730000000000004_-122.42
37.78352207115272,-122.35651186302104,THEFT,2025-12-09 10:33:31,Zone_08,2025,12,9,10,1,False,37.78,-122.36,37.78_-122.36
37.786196047956864,-122.4576341785256,ASSAULT,2025-09-29 08:43:31,Zone_15,2025,9,29,8,0,False,37.79,-122.46000000000001,37.79_-122.46000000000001
37.80035729923207,-122.45277236544683,ASSAULT,2025-05-04 09:14:31,Zone_13,2025,5,4,9,6,True,37.800000000000004,-122.45,37.800000000000004_-122.45
37.783788250520296,-122.40795791100744,VANDALISM,2025-02-04 11:11:31,Zone_14,2025,2,4,11,1,False,37.78,-122.41,37.78_-122.41
37.79606435021175,-122.39757914024752,ASSAULT,2025-07-03 02:11:31,Zone_13,2025,7,3,2,3,False,37.800000000000004,-122.4,37.800000000000004_-122.4
37.81616603959006,-122.36937918474798,DRUG,2025-12-02 07:13:31,Zone_19,2025,12,2,7,1,False,37.82,-122.37,37.82_-122.37
37.75647410795888,-122.44836363717084,VANDALISM,2025-07-13 01:41:31,Zone_04,2025,7,13,1,6,True,37.76,-122.45,37.76_-122.45
37.75814477182477,-122.4056986115302,THEFT,2025-02-20 03:50:31,Zone_06,2025,2,20,3,3,False,37.76,-122.41,37.76_-122.41
37.76373931803839,-122.41891929948876,VANDALISM,2025-10-25 07:25:31,Zone_05,2025,10,25,7,5,True,37.76,-122.42,37.76_-122.42
37.7680651762594,-122.44456583539004,OTHER,2025-05-29 09:17:31,Zone_15,2025,5,29,9,3,False,37.77,-122.44,37.77_-122.44
37.79779137554381,-122.44241883953546,VANDALISM,2025-11-06 14:23:31,Zone_05,2025,11,6,14,3,False,37.800000000000004,-122.44,37.800000000000004_-122.44
37.73946520910644,-122.44454942296694,OTHER,2025-04-23 09:51:31,Zone_11,2025,4,23,9,2,False,37.74,-122.44,37.74_-122.44
37.809070576522295,-122.46888481307175,ROBBERY,2025-08-17 17:21:31,Zone_01,2025,8,17,17,6,True,37.81,-122.47,37.81_-122.47
37.7727062544614,-122.41205380475208,DRUG,2025-05-04 01:58:31,Zone_06,2025,5,4,1,6,True,37.77,-122.41,37.77_-122.41
37.73930884030322,-122.38529039258792,VANDALISM,2025-11-01 01:13:31,Zone_04,2025,11,1,1,5,True,37.74,-122.39,37.74_-122.39
37.799179083474975,-122.41235062244922,BURGLARY,2026-01-09 07:19:31,Zone_05,2026,1,9,7,4,False,37.800000000000004,-122.41,37.800000000000004_-122.41
37.78530179965752,-122.34580578376011,THEFT,2025-08-13 03:33:31,Zone_17,2025,8,13,3,2,False,37.79,-122.35000000000001,37.79_-122.35000000000001
37.74417520104127,-122.39114049426097,THEFT,2025-09-23 12:26:31,Zone_02,2025,9,23,12,1,False,37.74,-122.39,37.74_-122.39
37.73489369065686,-122.36222161446584,ROBBERY,2025-09-22 22:27:31,Zone_10,2025,9,22,22,0,False,37.730000000000004,-122.36,37.730000000000004_-122.36
37.78944418331835,-122.35227155291732,VANDALISM,2026-01-16 16:07:31,Zone_06,2026,1,16,16,4,False,37.79,-122.35000000000001,37.79_-122.35000000000001
37.772084297483765,-122.36407238722984,THEFT,2025-10-28 14:52:31,Zone_17,2025,10,28,14,1,False,37.77,-122.36,37.77_-122.36
37.802764248229096,-122.3884688064461,ASSAULT,2025-04-02 13:04:31,Zone_06,2025,4,2,13,2,False,37.800000000000004,-122.39,37.800000000000004_-122.39
37.80248614386587,-122.48180157479162,DRUG,2025-07-08 16:05:31,Zone_11,2025,7,8,16,1,False,37.800000000000004,-122.48,37.800000000000004_-122.48
37.81146375872815,-122.47177558435084,ASSAULT,2025-01-27 18:48:31,Zone_05,2025,1,27,18,0,False,37.81,-122.47,37.81_-122.47
37.789876368861776,-122.4577537496892,VANDALISM,2025-08-11 11:50:31,Zone_16,2025,8,11,11,0,False,37.79,-122.46000000000001,37.79_-122.46000000000001
37.74737587779387,-122.4526509394252,THEFT,2025-03-02 12:15:31,Zone_05,2025,3,2,12,6,True,37.75,-122.45,37.75_-122.45
37.78212433959685,-122.36428235669166,VANDALISM,2026-01-12 08:15:31,Zone_04,2026,1,12,8,0,False,37.78,-122.36,37.78_-122.36
37.78902359941702,-122.3827724358719,ROBBERY,2025-03-02 18:51:31,Zone_15,2025,3,2,18,6,True,37.79,-122.38,37.79_-122.38
37.82046686621835,-122.3659090580253,OTHER,2025-08-14 10:24:31,Zone_13,2025,8,14,10,3,False,37.82,-122.37,37.82_-122.37
37.79422504886012,-122.38298819568804,DRUG,2025-05-19 18:08:31,Zone_02,2025,5,19,18,0,False,37.79,-122.38,37.79_-122.38
37.77179428434408,-122.4551569584064,FRAUD,2025-11-08 10:26:31,Zone_10,2025,11,8,10,5,True,37.77,-122.46000000000001,37.77_-122.46000000000001
37.7924156193633,-122.44903056531938,ASSAULT,2025-08-11 02:28:31,Zone_02,2025,8,11,2,0,False,37.79,-122.45,37.79_-122.45
37.74561134735496,-122.38763137401524,OTHER,2025-07-06 11:30:31,Zone_14,2025,7,6,11,6,True,37.75,-122.39,37.75_-122.39
37.761124645205385,-122.39674500529952,ASSAULT,2025-03-22 09:44:31,Zone_14,2025,3,22,9,5,True,37.76,-122.4,37.76_-122.4
37.79596672459429,-122.3471585859002,ROBBERY,2025-12-27 04:24:31,Zone_17,2025,12,27,4,5,True,37.800000000000004,-122.35000000000001,37.800000000000004_-122.35000000000001
37.80106813559804,-122.35364524772146,FRAUD,2025-03-04 18:38:31,Zone_17,2025,3,4,18,1,False,37.800000000000004,-122.35000000000001,37.800000000000004_-122.35000000000001
37.79918780757184,-122.42089362197456,VANDALISM,2025-06-17 13:14:31,Zone_13,2025,6,17,13,1,False,37.800000000000004,-122.42,37.800000000000004_-122.42
37.77781900987466,-122.42699511925622,THEFT,2025-03-13 06:32:31,Zone_13,2025,3,13,6,3,False,37.78,-122.43,37.78_-122.43
37.81181741420474,-122.43635709438684,DRUG,2025-09-26 16:01:31,Zone_07,2025,9,26,16,4,False,37.81,-122.44,37.81_-122.44
37.73338950544503,-122.45371695853596,VANDALISM,2025-09-23 11:33:31,Zone_13,2025,9,23,11,1,False,37.730000000000004,-122.45,37.730000000000004_-122.45
37.8004626713401,-122.46281270553344,THEFT,2025-04-16 19:15:31,Zone_03,2025,4,16,19,2,False,37.800000000000004,-122.46000000000001,37.800000000000004_-122.46000000000001
37.73224446910058,-122.45181239005034,ASSAULT,2025-11-01 03:54:31,Zone_13,2025,11,1,3,5,True,37.730000000000004,-122.45,37.730000000000004_-122.45
37.79668333803625,-122.4482151446147,THEFT,2026-01-20 23:28:31,Zone_04,2026,1,20,23,1,False,37.800000000000004,-122.45,37.800000000000004_-122.45
37.80445633625023,-122.37985934612554,DOMESTIC,2025-08-10 00:26:31,Zone_20,2025,8,10,0,6,True,37.800000000000004,-122.38,37.800000000000004_-122.38
37.73071511205664,-122.41542265752176,ASSAULT,2025-12-13 04:53:31,Zone_04,2025,12,13,4,5,True,37.730000000000004,-122.42,37.730000000000004_-122.42
37.73904384831514,-122.44074942063314,THEFT,2025-02-04 19:23:31,Zone_20,2025,2,4,19,1,False,37.74,-122.44,37.74_-122.44
37.79715673773933,-122.46530596769716,OTHER,2025-03-21 08:48:31,Zone_08,2025,3,21,8,4,False,37.800000000000004,-122.47,37.800000000000004_-122.47
37.762479490228806,-122.40775130059008,OTHER,2025-02-11 17:50:31,Zone_02,2025,2,11,17,1,False,37.76,-122.41,37.76_-122.41
37.81610678451256,-122.38750908896192,VEHICLE,2025-07-12 17:49:31,Zone_16,2025,7,12,17,5,True,37.82,-122.39,37.82_-122.39
37.75205334829085,-122.48942185546623,DRUG,2025-12-02 11:10:31,Zone_14,2025,12,2,11,1,False,37.75,-122.49000000000001,37.75_-122.49000000000001
37.803198835726576,-122.46728360677388,ROBBERY,2025-11-04 15:33:31,Zone_20,2025,11,4,15,1,False,37.800000000000004,-122.47,37.800000000000004_-122.47
37.77150035143531,-122.3989038446962,DRUG,2025-03-12 02:19:31,Zone_19,2025,3,12,2,2,False,37.77,-122.4,37.77_-122.4
37.76449254071736,-122.3512644452518,ASSAULT,2025-06-15 10:31:31,Zone_06,2025,6,15,10,6,True,37.76,-122.35000000000001,37.76_-122.35000000000001
37.74032227391197,-122.440884342937,VANDALISM,2025-02-06 09:55:31,Zone_11,2025,2,6,9,3,False,37.74,-122.44,37.74_-122.44
37.77886472926172,-122.48131637917372,OTHER,2025-06-05 09:20:31,Zone_01,2025,6,5,9,3,False,37.78,-122.48,37.78_-122.48
37.76415043172958,-122.36025759219744,ROBBERY,2025-08-17 03:49:31,Zone_20,2025,8,17,3,6,True,37.76,-122.36,37.76_-122.36
37.747132789076254,-122.3800051608115,FRAUD,2025-09-23 14:55:31,Zone_02,2025,9,23,14,1,False,37.75,-122.38,37.75_-122.38
37.77915532437766,-122.46560539863152,THEFT,2025-12-10 23:39:31,Zone_17,2025,12,10,23,2,False,37.78,-122.47,37.78_-122.47
37.72785936035599,-122.43725813559892,DRUG,2025-04-11 19:46:31,Zone_17,2025,4,11,19,4,False,37.730000000000004,-122.44,37.730000000000004_-122.44
37.7947963286078,-122.38643415761716,DOMESTIC,2025-08-05 14:22:31,Zone_01,2025,8,5,14,1,False,37.79,-122.39,37.79_-122.39
37.77151145249395,-122.4455634750276,ASSAULT,2025-06-12 15:13:31,Zone_15,2025,6,12,15,3,False,37.77,-122.45,37.77_-122.45
37.758720990998974,-122.4438392956864,THEFT,2025-07-09 11:01:31,Zone_14,2025,7,9,11,2,False,37.76,-122.44,37.76_-122.44
37.727116575589065,-122.4693389515472,ROBBERY,2025-03-10 07:16:31,Zone_01,2025,3,10,7,0,False,37.730000000000004,-122.47,37.730000000000004_-122.47
37.79691158218206,-122.45365612220888,THEFT,2025-12-18 18:30:31,Zone_10,2025,12,18,18,3,False,37.800000000000004,-122.45,37.800000000000004_-122.45
37.77821402636107,-122.422683958082,VEHICLE,2025-11-14 13:05:31,Zone_17,2025,11,14,13,4,False,37.78,-122.42,37.78_-122.42
37.770026779537126,-122.4937962081719,VEHICLE,2025-05-10 15:15:31,Zone_15,2025,5,10,15,5,True,37.77,-122.49000000000001,37.77_-122.49000000000001
37.7893150709034,-122.43477165063392,ROBBERY,2025-12-15 16:01:31,Zone_01,2025,12,15,16,0,False,37.79,-122.43,37.79_-122.43
37.7262404814252,-122.36789125305064,VEHICLE,2025-08-17 18:56:31,Zone_12,2025,8,17,18,6,True,37.730000000000004,-122.37,37.730000000000004_-122.37
37.7468102651788,-122.4380769298462,VEHICLE,2025-07-03 09:37:31,Zone_15,2025,7,3,9,3,False,37.75,-122.44,37.75_-122.44
37.81157514332637,-122.39176248180466,THEFT,2025-07-01 11:00:31,Zone_11,2025,7,1,11,1,False,37.81,-122.39,37.81_-122.39
37.7901818023654,-122.45957766797852,ASSAULT,2025-07-31 19:12:31,Zone_06,2025,7,31,19,3,False,37.79,-122.46000000000001,37.79_-122.46000000000001
37.79968922540261,-122.41087773230458,THEFT,2025-02-17 03:27:31,Zone_19,2025,2,17,3,0,False,37.800000000000004,-122.41,37.800000000000004_-122.41
37.729252018535576,-122.4343332160322,ASSAULT,2025-03-10 06:45:31,Zone_19,2025,3,10,6,0,False,37.730000000000004,-122.43,37.730000000000004_-122.43
37.76944010777876,-122.48062500382171,THEFT,2025-09-10 00:41:31,Zone_04,2025,9,10,0,2,False,37.77,-122.48,37.77_-122.48
37.770959343677056,-122.48825061340878,DRUG,2025-09-14 11:10:31,Zone_09,2025,9,14,11,6,True,37.77,-122.49000000000001,37.77_-122.49000000000001
37.76143945386231,-122.41298039308153,THEFT,2025-07-25 12:13:31,Zone_20,2025,7,25,12,4,False,37.76,-122.41,37.76_-122.41
37.782942925234345,-122.39038076314051,BURGLARY,2025-03-15 21:31:31,Zone_03,2025,3,15,21,5,True,37.78,-122.39,37.78_-122.39
37.76079129909981,-122.40946927647391,VANDALISM,2025-10-19 20:14:31,Zone_01,2025,10,19,20,6,True,37.76,-122.41,37.76_-122.41
37.80746760684628,-122.37978887719864,ASSAULT,2025-11-06 19:58:31,Zone_12,2025,11,6,19,3,False,37.81,-122.38,37.81_-122.38
37.80879886405202,-122.448043871929,DOMESTIC,2025-09-25 13:14:31,Zone_05,2025,9,25,13,3,False,37.81,-122.45,37.81_-122.45
37.7916076320237,-122.38853038244012,ASSAULT,2025-09-10 07:49:31,Zone_13,2025,9,10,7,2,False,37.79,-122.39,37.79_-122.39
37.797441432676784,-122.46582611393428,THEFT,2025-03-25 09:59:31,Zone_09,2025,3,25,9,1,False,37.800000000000004,-122.47,37.800000000000004_-122.47
37.77872184337323,-122.3565084183226,THEFT,2025-06-06 21:10:31,Zone_20,2025,6,6,21,4,False,37.78,-122.36,37.78_-122.36
37.76390382776543,-122.37293694238464,BURGLARY,2026-01-13 01:50:31,Zone_17,2026,1,13,1,1,False,37.76,-122.37,37.76_-122.37
37.79959814423464,-122.37831264969304,THEFT,2025-04-29 20:15:31,Zone_11,2025,4,29,20,1,False,37.800000000000004,-122.38,37.800000000000004_-122.38
37.746452812418525,-122.45830380541256,ROBBERY,2025-10-19 00:08:31,Zone_08,2025,10,19,0,6,True,37.75,-122.46000000000001,37.75_-122.46000000000001
37.80779687824784,-122.4549934046076,VANDALISM,2025-12-02 06:43:31,Zone_04,2025,12,2,6,1,False,37.81,-122.45,37.81_-122.45
37.79380404227641,-122.37214979147484,THEFT,2025-08-17 14:19:31,Zone_05,2025,8,17,14,6,True,37.79,-122.37,37.79_-122.37
37.77838181649432,-122.4049508592494,THEFT,2025-03-13 20:43:31,Zone_03,2025,3,13,20,3,False,37.78,-122.4,37.78_-122.4
37.819348477509344,-122.38858266984404,VEHICLE,2025-08-05 14:13:31,Zone_06,2025,8,5,14,1,False,37.82,-122.39,37.82_-122.39
37.801567248533615,-122.35358061353706,VEHICLE,2025-08-16 13:57:31,Zone_17,2025,8,16,13,5,True,37.800000000000004,-122.35000000000001,37.800000000000004_-122.35000000000001
37.81690008347497,-122.3582411985306,VEHICLE,2025-08-02 18:31:31,Zone_14,2025,8,2,18,5,True,37.82,-122.36,37.82_-122.36
37.78403339125608,-122.47621950839424,DRUG,2025-08-10 11:24:31,Zone_06,2025,8,10,11,6,True,37.78,-122.48,37.78_-122.48
37.781955285495,-122.36264965911684,VANDALISM,2025-02-08 14:21:31,Zone_08,2025,2,8,14,5,True,37.78,-122.36,37.78_-122.36
37.7298612736662,-122.41946818650143,ASSAULT,2025-06-21 22:38:31,Zone_05,2025,6,21,22,5,True,37.730000000000004,-122.42,37.730000000000004_-122.42
37.81092872648146,-122.3468462212374,ASSAULT,2025-05-04 09:31:31,Zone_17,2025,5,4,9,6,True,37.81,-122.35000000000001,37.81_-122.35000000000001
37.74404487015085,-122.38250634593774,ASSAULT,2025-07-14 14:16:31,Zone_12,2025,7,14,14,0,False,37.74,-122.38,37.74_-122.38
37.79241359173275,-122.44905451973052,THEFT,2025-06-14 07:39:31,Zone_16,2025,6,14,7,5,True,37.79,-122.45,37.79_-122.45
37.74830996649627,-122.45419133573672,ASSAULT,2025-03-25 06:35:31,Zone_06,2025,3,25,6,1,False,37.75,-122.45,37.75_-122.45
37.77871151254946,-122.42612249789984,VANDALISM,2025-08-16 22:48:31,Zone_04,2025,8,16,22,5,True,37.78,-122.43,37.78_-122.43
37.7739230081462,-122.3680988282242,VANDALISM,2025-05-19 08:10:31,Zone_13,2025,5,19,8,0,False,37.77,-122.37,37.77_-122.37
37.77473714454509,-122.43933286151996,BURGLARY,2025-07-31 10:34:31,Zone_14,2025,7,31,10,3,False,37.77,-122.44,37.77_-122.44
37.75024693447157,-122.39938544898322,DRUG,2025-08-25 21:58:31,Zone_16,2025,8,25,21,0,False,37.75,-122.4,37.75_-122.4
37.7453510370556,-122.43203764212016,VEHICLE,2025-03-17 03:48:31,Zone_18,2025,3,17,3,0,False,37.75,-122.43,37.75_-122.43
37.75207686976738,-122.43419487714242,DRUG,2025-12-13 16:58:31,Zone_15,2025,12,13,16,5,True,37.75,-122.43,37.75_-122.43
37.79230886747947,-122.3736858621079,THEFT,2025-12-05 00:58:31,Zone_08,2025,12,5,0,4,False,37.79,-122.37,37.79_-122.37
37.76963684779919,-122.36336087100624,ROBBERY,2025-07-05 03:59:31,Zone_07,2025,7,5,3,5,True,37.77,-122.36,37.77_-122.36
37.79989595402979,-122.45633646856984,ASSAULT,2025-12-29 21:06:31,Zone_07,2025,12,29,21,0,False,37.800000000000004,-122.46000000000001,37.800000000000004_-122.46000000000001
37.78356430124457,-122.3571777276213,THEFT,2025-06-28 04:13:31,Zone_11,2025,6,28,4,5,True,37.78,-122.36,37.78_-122.36
37.80104475821271,-122.37605342182216,ASSAULT,2025-12-07 15:53:31,Zone_03,2025,12,7,15,6,True,37.800000000000004,-122.38,37.800000000000004_-122.38
37.80333639454412,-122.45401502321384,VANDALISM,2025-04-06 22:08:31,Zone_16,2025,4,6,22,6,True,37.800000000000004,-122.45,37.800000000000004_-122.45
37.79565384896147,-122.40111752578176,ROBBERY,2025-09-17 09:56:31,Zone_01,2025,9,17,9,2,False,37.800000000000004,-122.4,37.800000000000004_-122.4
37.77077555319895,-122.3536375586564,THEFT,2025-06-27 13:03:31,Zone_19,2025,6,27,13,4,False,37.77,-122.35000000000001,37.77_-122.35000000000001
37.81869920667269,-122.45949376994166,FRAUD,2025-11-26 09:25:31,Zone_08,2025,11,26,9,2,False,37.82,-122.46000000000001,37.82_-122.46000000000001
37.76060070280026,-122.3842859862502,BURGLARY,2025-05-13 21:04:31,Zone_17,2025,5,13,21,1,False,37.76,-122.38,37.76_-122.38
37.72974193058106,-122.433598651434,ASSAULT,2025-08-20 20:52:31,Zone_18,2025,8,20,20,2,False,37.730000000000004,-122.43,37.730000000000004_-122.43
37.75060818218514,-122.38174505576936,ASSAULT,2025-05-01 14:42:31,Zone_14,2025,5,1,14,3,False,37.75,-122.38,37.75_-122.38
37.81667956261107,-122.39438659080388,THEFT,2025-10-24 09:06:31,Zone_15,2025,10,24,9,4,False,37.82,-122.39,37.82_-122.39
37.75223935311301,-122.45476167544314,THEFT,2025-04-04 07:43:31,Zone_04,2025,4,4,7,4,False,37.75,-122.45,37.75_-122.45
